anime_id,title,anime,anime_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
5300,Zoku Natsume Yuujinchou,Natsume&#039;s Book of Friends Season 2,続 夏目友人帳,"Natsume Yuujinchou Two, Natsume Yuujinchou 2, Natsume Yujincho 2",https://myanimelist.cdn-dena.com/images/anime/4/79738.jpg,TV,Manga,13,Finished Airing,False,"Jan 6, 2009 to Mar 31, 2009","{'from': '2009-01-06', 'to': '2009-03-31'}",24 min. per ep.,PG-13 - Teens 13 or older,8.62,77455,68.0,558,147299,1212,,Winter 2009,Tuesdays at 01:00 (JST),"{'Adaptation': [{'mal_id': 1859, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1859/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Prequel': [{'mal_id': 4081, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4081/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Sequel': [{'mal_id': 10379, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10379/Natsume_Yuujinchou_San', 'title': 'Natsume Yuujinchou San'}], 'Other': [{'mal_id': 19945, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19945/Zoku_Natsume_Yuujinchou__3D_Nyanko-sensei_Gekijou', 'title': 'Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou'}]}","Aniplex, Nihon Ad Systems","NIS America, Inc.",Brain&#039;s Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural","['""Ano hi Time Machine (あの日タイムマシン)"" by LONG SHOT PARTY']","['""Aishiteru (愛してる)"" by Kourin']"
2921,Ashita no Joe 2,Rocky Joe 2,あしたのジョー２,Tomorrow&#039;s Joe 2,https://myanimelist.cdn-dena.com/images/anime/3/45028.jpg,TV,Manga,47,Finished Airing,False,"Oct 13, 1980 to Aug 31, 1981","{'from': '1980-10-13', 'to': '1981-08-31'}",24 min. per ep.,PG-13 - Teens 13 or older,8.6,4275,69.0,3364,12457,529,,Fall 1980,Unknown,"{'Adaptation': [{'mal_id': 1303, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1303/Ashita_no_Joe', 'title': 'Ashita no Joe'}], 'Prequel': [{'mal_id': 2402, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2402/Ashita_no_Joe', 'title': 'Ashita no Joe'}], 'Alternative version': [{'mal_id': 2922, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2922/Ashita_no_Joe_2_Movie', 'title': 'Ashita no Joe 2 (Movie)'}]}",Annapuru,,Tokyo Movie Shinsha,"Action, Drama, Shounen, Slice of Life, Sports","['#1: ""Kizudarake no Eikou"" by Takeshi Obo (eps 1-25)', '#2: ""MIDNIGHT BLUES"" by Ichiro Araki (eps 26-47)']","['#1: ""Hateshinaki Yami no Kanata ni"" by Takeshi Obo (eps 1-25)', '#2: ""Hateshinaki Yami no Kanata ni"" by Ichiro Araki (eps 26-47)']"
35843,Gintama.: Porori-hen,Gintama.: Slip Arc,銀魂。ポロリ編,,https://myanimelist.cdn-dena.com/images/anime/11/88325.jpg,TV,Manga,13,Finished Airing,False,"Oct 2, 2017 to Dec 25, 2017","{'from': '2017-10-02', 'to': '2017-12-25'}",23 min. per ep.,PG-13 - Teens 13 or older,8.59,23130,71.0,1464,53820,450,,Fall 2017,Mondays at 01:35 (JST),"{'Adaptation': [{'mal_id': 44, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44/Gintama', 'title': 'Gintama'}], 'Prequel': [{'mal_id': 34096, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34096/Gintama', 'title': 'Gintama.'}], 'Other': [{'mal_id': 36553, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36553/Nissin_Cup_Noodles_China_x_Gintama', 'title': 'Nissin Cup Noodles China x Gintama'}], 'Sequel': [{'mal_id': 36838, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36838/Gintama__Shirogane_no_Tamashii-hen', 'title': 'Gintama.: Shirogane no Tamashii-hen'}]}","TV Tokyo, Aniplex, Dentsu, Shueisha",,Bandai Namco Pictures,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen","['""VS"" by BLUE ENCOUNT']","['""Hankou Seimei (反抗声明)"" by Ayumikurikamaki']"
3297,Aria The Origination,Aria The Origination,ARIA The ORIGINATION,Aria Season 3,https://myanimelist.cdn-dena.com/images/anime/6/77623.jpg,TV,Manga,13,Finished Airing,False,"Jan 8, 2008 to Apr 1, 2008","{'from': '2008-01-08', 'to': '2008-04-01'}",24 min. per ep.,G - All Ages,8.59,18041,70.0,1158,71049,2981,,Winter 2008,Tuesdays at 02:00 (JST),"{'Adaptation': [{'mal_id': 81, 'type': 'manga', 'url': 'https://myanimelist.net/manga/81/Aria', 'title': 'Aria'}], 'Prequel': [{'mal_id': 2563, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2563/Aria_The_OVA__Arietta', 'title': 'Aria The OVA: Arietta'}], 'Side story': [{'mal_id': 4772, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4772/Aria_The_Origination__Sono_Choppiri_Himitsu_no_Basho_ni', 'title': 'Aria The Origination: Sono Choppiri Himitsu no Basho ni...'}, {'mal_id': 5196, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5196/Aria_The_Origination_Picture_Drama', 'title': 'Aria The Origination Picture Drama'}], 'Sequel': [{'mal_id': 29893, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29893/Aria_The_Avvenire', 'title': 'Aria The Avvenire'}]}","TV Tokyo, Shochiku, Mag Garden",Nozomi Entertainment,Hal Film Maker,"Fantasy, Sci-Fi, Shounen, Slice of Life","['""Spirale (スピラーレ)"" by Yui Makino']","['#1 ""Kin no Nami Sen no Nami (金の波 千の波)"" by Akino Arai (eps 1-12)', '#2: ""Undine (ウンディーネ)"" by Yui Makino (ep 13)']"
33352,Violet Evergarden,Violet Evergarden,ヴァイオレット・エヴァーガーデン,,https://myanimelist.cdn-dena.com/images/anime/1329/90618.jpg,TV,Light novel,13,Finished Airing,False,"Jan 11, 2018 to Apr 5, 2018","{'from': '2018-01-11', 'to': '2018-04-05'}",23 min. per ep.,PG-13 - Teens 13 or older,8.59,111769,73.0,157,346230,6071,,Winter 2018,Thursdays at 00:00 (JST),"{'Adaptation': [{'mal_id': 98930, 'type': 'manga', 'url': 'https://myanimelist.net/manga/98930/Violet_Evergarden', 'title': 'Violet Evergarden'}], 'Sequel': [{'mal_id': 37095, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37095/Violet_Evergarden_Special', 'title': 'Violet Evergarden Special'}]}","Lantis, Pony Canyon, Rakuonsha, ABC Animation",,Kyoto Animation,"Slice of Life, Drama, Fantasy","['""Sincerely"" by TRUE']","['#1: ""Michishirube (みちしるべ)"" by Minori Chihara (eps 2-8)', '#2: ""Believe in..."" by Aira Yuuki (ep 9)']"
6114,Rainbow: Nisha Rokubou no Shichinin,Rainbow,RAINBOW 二舎六房の七人,Rainbow: Nisha Rokubou no Shichinin,https://myanimelist.cdn-dena.com/images/anime/9/72697.jpg,TV,Manga,26,Finished Airing,False,"Apr 7, 2010 to Sep 29, 2010","{'from': '2010-04-07', 'to': '2010-09-29'}",22 min. per ep.,R - 17+ (violence & profanity),8.59,78226,72.0,384,196494,5199,"FUNimation Entertainment simulcasted Rainbow: Nisha Rokubou no Shichinin in North America, but didn&#039;t give it a physical release due to poor streaming numbers. It is no longer streaming via FUNimation.",Spring 2010,Unknown,"{'Adaptation': [{'mal_id': 7482, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7482/Rainbow__Nisha_Rokubou_no_Shichinin', 'title': 'Rainbow: Nisha Rokubou no Shichinin'}]}","VAP, Nippon Television Network",Funimation,Madhouse,"Drama, Historical, Seinen, Thriller","['""We&#039;re not alone"" by coldrain']","['""A FAR-OFF DISTANCE"" by Galneryus']"
36949,Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen,,食戟のソーマ 餐ノ皿 遠月列車篇,"Shokugeki no Soma 4th Season, Food Wars! The Third Plate 2nd cours, Shokugeki no Souma: San no Sara (2018)",https://myanimelist.cdn-dena.com/images/anime/1337/91798.jpg,TV,Manga,0,Currently Airing,True,"Apr 9, 2018 to ?","{'from': '2018-04-09', 'to': None}",24 min.,PG-13 - Teens 13 or older,8.58,20271,74.0,599,138614,568,,Spring 2018,Mondays at 00:30 (JST),"{'Adaptation': [{'mal_id': 45757, 'type': 'manga', 'url': 'https://myanimelist.net/manga/45757/Shokugeki_no_Souma', 'title': 'Shokugeki no Souma'}], 'Prequel': [{'mal_id': 35788, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara', 'title': 'Shokugeki no Souma: San no Sara'}], 'Side story': [{'mal_id': 36962, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36962/Shokugeki_no_Souma__San_no_Sara_-_Toutsuki_Ressha-hen_OVA', 'title': 'Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen OVA'}]}",Shueisha,,J.C.Staff,"Ecchi, School, Shounen","['""Symbol (シンボル)"" by Luck Life']","['""Atria (アトリア)"" by Fo&#039;xTails']"
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,JoJo&#039;s Bizarre Adventure: Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース,"JoJo&#039;s Bizarre Adventure Part 3, JoJo&#039;s Bizarre Adventure: Stardust Crusaders - Egypt Arc",https://myanimelist.cdn-dena.com/images/anime/11/75045.jpg,TV,Manga,24,Finished Airing,False,"Jan 10, 2015 to Jun 20, 2015","{'from': '2015-01-10', 'to': '2015-06-20'}",23 min. per ep.,R - 17+ (violence & profanity),8.56,121404,78.0,400,190689,4468,The 2nd season covers the remaining 83 chapters of the manga (the Egypt arc).,Winter 2015,Saturdays at 00:30 (JST),"{'Adaptation': [{'mal_id': 872, 'type': 'manga', 'url': 'https://myanimelist.net/manga/872/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders', 'title': 'JoJo no Kimyou na Bouken Part 3: Stardust Crusaders'}], 'Alternative version': [{'mal_id': 666, 'type': 'anime', 'url': 'https://myanimelist.net/anime/666/JoJo_no_Kimyou_na_Bouken', 'title': 'JoJo no Kimyou na Bouken'}], 'Prequel': [{'mal_id': 20899, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken__Stardust_Crusaders', 'title': 'JoJo no Kimyou na Bouken: Stardust Crusaders'}], 'Sequel': [{'mal_id': 31933, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31933/JoJo_no_Kimyou_na_Bouken__Diamond_wa_Kudakenai', 'title': 'JoJo no Kimyou na Bouken: Diamond wa Kudakenai'}]}","Yomiko Advertising, Warner Bros., KlockWorx",Viz Media,David Production,"Action, Adventure, Drama, Shounen, Supernatural","['""JoJo - Sono Chi no Kioku: end of THE WORLD (ジョジョ その血の記憶〜end of THE WORLD〜)"" by JO☆STARS～TOMMY, Coda, JIN～ (eps 1-2, 4-10, 12-15, 17-24)']","['#1: ""Last Train Home (ラスト・トレイン・ホーム)"" by Pat Metheny Group (eps 1-2, 4-11, 14-16, 18-22)', '#2: ""Aku Yaku♢Kyousoukyoku ~ Oingo to Boingo~ (アク役♢協奏曲〜オインゴとボインゴ〜)"" by Oingo (Makoto Yasumura) and Boingo (Motoko Kumai) (ep 3)', '#3: ""Aku Yaku♢Kyousoukyoku ~ Hol Horse to Boingo~ (アク役◇協奏曲～ホル・ホースとボインゴ～)"" by Hol Horse (Hidenobu Kiuchi) and Boingo (Motoko Kumai) (eps 12-13)']"
33255,Saiki Kusuo no Ψ-nan (TV),The Disastrous Life of Saiki K.,斉木楠雄のΨ難,Saiki Kusuo no Psi Nan,https://myanimelist.cdn-dena.com/images/anime/11/80167.jpg,TV,Manga,120,Finished Airing,False,"Jul 4, 2016 to Dec 26, 2016","{'from': '2016-07-04', 'to': '2016-12-26'}",5 min. per ep.,PG-13 - Teens 13 or older,8.56,59498,79.0,580,144096,2969," Saiki Kusuo no &Psi;-nan aired weekly from Monday to Friday short 5 minute episodes in the morning block until November 4, 2016. A full episode every Sunday night followed the morning block short, but later became the main broadcast time. ",Summer 2016,Not scheduled once per week,"{'Adaptation': [{'mal_id': 37755, 'type': 'manga', 'url': 'https://myanimelist.net/manga/37755/Saiki_Kusuo_no_Ψ-nan', 'title': 'Saiki Kusuo no Ψ-nan'}], 'Other': [{'mal_id': 19469, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19469/Saiki_Kusuo_no_Ψ-nan', 'title': 'Saiki Kusuo no Ψ-nan'}], 'Sequel': [{'mal_id': 34612, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34612/Saiki_Kusuo_no_Ψ-nan_TV_2', 'title': 'Saiki Kusuo no Ψ-nan (TV) 2'}]}","TV Tokyo, Shogakukan Productions, Pony Canyon, Nippon Columbia, KlockWorx, Asmik Ace Entertainment, Bandai Namco Entertainment, Shueisha, Toy&#039;s Factory, Dear Stage inc.",Funimation,"J.C.Staff, Egg Firm","Slice of Life, Comedy, Supernatural, School, Shounen","['#1: ""Seishun wa Zankoku ja nai (青春は残酷じゃない)"" by Natsuki Hanae (eps 1-60)', '#2: ""Sai Ψ Sai Kouchou (最Ψ最好調！)"" by Dempagumi.inc (eps 61-120)']","['#1: ""Ψ desu I LIKE YOU"" by Dempagumi.inc', '#2: ""Kokoro (こころ)"" by Natsuki Hanae']"
31043,Boku dake ga Inai Machi,ERASED,僕だけがいない街,"The Town Where Only I am Missing, BokuMachi",https://myanimelist.cdn-dena.com/images/anime/10/77957.jpg,TV,Manga,12,Finished Airing,False,"Jan 8, 2016 to Mar 25, 2016","{'from': '2016-01-08', 'to': '2016-03-25'}",23 min. per ep.,R - 17+ (violence & profanity),8.56,440402,77.0,40,699351,21248,"Boku dake ga Inai Machi is based on Kei Sanbe&#039;s manga series of the same title. The anime adapts the full story of the manga, though it condenses and alters the events that take place in volumes 6 to 8.<br /> <br /> The first two episodes were shown at an event on January 5, 2016, at Shinjuku Ward 9. A live-action movie adaptation was released in Japan on March 19, 2016 which also featured an alternate ending. A live-action Netflix TV series was released on December 15, 2017.",Winter 2016,Fridays at 00:55 (JST),"{'Adaptation': [{'mal_id': 39325, 'type': 'manga', 'url': 'https://myanimelist.net/manga/39325/Boku_dake_ga_Inai_Machi', 'title': 'Boku dake ga Inai Machi'}], 'Summary': [{'mal_id': 35815, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35815/Boku_dake_ga_Inai_Machi_Recap', 'title': 'Boku dake ga Inai Machi Recap'}]}","Aniplex, Dentsu, Kadokawa Shoten, Fuji TV, DAX Production, Kyoraku Industrial Holdings, Kansai Telecasting, Lawson",Aniplex of America,A-1 Pictures,"Mystery, Psychological, Seinen, Supernatural","['""Re:Re:"" by Asian Kung-Fu Generation (ep 2-12)']","['#1: ""Re:Re:"" by Asian Kung-Fu Generation (ep 1)', '#2: ""Sore wa Chiisana Hikari no Youna (それは小さな光のような)"" by Sayuri (ep 2-12)']"
12431,Uchuu Kyoudai,Space Brothers,宇宙兄弟,Uchuu Kyodai,https://myanimelist.cdn-dena.com/images/anime/7/37573.jpg,TV,Manga,99,Finished Airing,False,"Apr 1, 2012 to Mar 22, 2014","{'from': '2012-04-01', 'to': '2014-03-22'}",24 min. per ep.,PG-13 - Teens 13 or older,8.56,26666,80.0,881,98864,2503,,Spring 2012,Sundays at 07:00 (JST),"{'Adaptation': [{'mal_id': 14483, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14483/Uchuu_Kyoudai', 'title': 'Uchuu Kyoudai'}], 'Side story': [{'mal_id': 13479, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13479/Uchuu_Kyoudai__Apos_Dream', 'title': 'Uchuu Kyoudai: Apo&#039;s Dream'}, {'mal_id': 17573, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17573/Planetarium_Uchuu_Kyoudai__Itten_no_Hikari', 'title': 'Planetarium Uchuu Kyoudai: Itten no Hikari'}], 'Prequel': [{'mal_id': 22583, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22583/Uchuu_Kyoudai__Number_Zero', 'title': 'Uchuu Kyoudai: Number Zero'}]}","Aniplex, Dentsu, YTV, Trinity Sound",Sentai Filmworks,A-1 Pictures,"Comedy, Sci-Fi, Seinen, Slice of Life, Space","['#1: ""Feel So Moon"" by Unicorn (eps 1-13)', '#2: ""Eureka (ユリーカ)"" by Sukima Switch (eps 14-26)', '#3: ""Yume Miru Sekai (夢見る世界)"" by DOES (eps 27-38)', '#4: ""Small World"" by Fujifabric (eps 39-51)', '#5: ""Kienai E (消えない絵)"" by Magokoro Brothers (eps 52-64)', '#6: ""Crater (クレーター)"" by Merengue (eps 65-75)', '#7: ""HALO"" by tacica (eps 76-87)', '#8: ""B.B"" by THE Yatou (eps 88-99)']","['#1: ""Subarashiki Sekai (素晴らしき世界)"" by Rake (eps 1-13)', '#2: ""Kokuhaku (告白)"" by Angela Aki (eps 14-26)', '#3: ""Tete (テテ)"" by Akihisa Kondou (eps 27-38)', '#4: ""Goodbye Isaac (グッバイ・アイザック)"" by Motohiro Hata (eps 39-51)', '#5: ""BEYOND"" by Miho Fukaraha (eps 52-64)', '#6: ""Yozora no Taiyou (夜空の太陽)"" by Flower Companyz (eps 65-75)', '#7: ""New World"" by Kasarinchu (ep 76-87)', '#8: ""Anata a Ireba OK!"" by Serena (88-99)']"
170,Slam Dunk,Slam Dunk,スラムダンク,,https://myanimelist.cdn-dena.com/images/anime/4/19655.jpg,TV,Manga,101,Finished Airing,False,"Oct 16, 1993 to Mar 23, 1996","{'from': '1993-10-16', 'to': '1996-03-23'}",23 min. per ep.,PG-13 - Teens 13 or older,8.55,55013,86.0,753,114837,3423,,Fall 1993,Unknown,"{'Adaptation': [{'mal_id': 51, 'type': 'manga', 'url': 'https://myanimelist.net/manga/51/Slam_Dunk', 'title': 'Slam Dunk'}], 'Side story': [{'mal_id': 1764, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1764/Slam_Dunk_Movie', 'title': 'Slam Dunk (Movie)'}, {'mal_id': 1861, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1861/Slam_Dunk__Zenkoku_Seiha_Da_-_Sakuragi_Hanamichi', 'title': 'Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi'}, {'mal_id': 2498, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2498/Slam_Dunk__Shouhoku_Saidai_no_Kiki_Moero_Sakuragi_Hanamichi', 'title': 'Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi'}, {'mal_id': 2499, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2499/Slam_Dunk__Hoero_Basketman-damashii_Hanamichi_to_Rukawa_no_Atsuki_Natsu', 'title': 'Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu'}]}","TV Asahi, Animax","Flatiron Film Company, Geneon Entertainment USA",Toei Animation,"Comedy, Sports, Drama, School, Shounen","['#1: ""Kimi ga Suki da to Sakebitai"" by BAAD (eps 1-61)', '#2: ""Zettai ni Daremo"" by ZYYG (eps 62-101)']","['#1: ""Anata Dake Mitsumete&#039;ru (あなただけ見つめてる)"" by Ooguro Maki (eps 1-24)', '#2: ""Sekai ga Owaru Made Wa (世界が終るまでは...)"" by WANDS (eps 25-49)', '#3: ""Kirameku Toki ni Torawarete (煌めく瞬間に捕らわれて)"" by MANISH (eps 50-81)', '#4: ""My Friend (マイフレンド)"" by Zard (eps 82-101)']"
28171,Shokugeki no Souma,Food Wars! Shokugeki no Soma,食戟のソーマ,"Shokugeki no Soma, Food Wars: Shokugeki no Soma",https://myanimelist.cdn-dena.com/images/anime/3/72943.jpg,TV,Manga,24,Finished Airing,False,"Apr 4, 2015 to Sep 26, 2015","{'from': '2015-04-04', 'to': '2015-09-26'}",25 min. per ep.,PG-13 - Teens 13 or older,8.55,356271,85.0,54,612996,15394,,Spring 2015,Saturdays at 02:25 (JST),"{'Adaptation': [{'mal_id': 45757, 'type': 'manga', 'url': 'https://myanimelist.net/manga/45757/Shokugeki_no_Souma', 'title': 'Shokugeki no Souma'}], 'Side story': [{'mal_id': 31327, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31327/Shokugeki_no_Souma_OVA', 'title': 'Shokugeki no Souma OVA'}], 'Sequel': [{'mal_id': 32282, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32282/Shokugeki_no_Souma__Ni_no_Sara', 'title': 'Shokugeki no Souma: Ni no Sara'}]}","Dentsu, Frontier Works, Mainichi Broadcasting System, Magic Capsule, Warner Bros., KlockWorx, Showgate, Shueisha, I Will",Sentai Filmworks,J.C.Staff,"Ecchi, School, Shounen","['#1: ""Kibou no Uta (希望の唄)"" by ULTRA TOWER (eps 1-14)', '#2: ""Rising Rainbow (ライジングレインボウ)"" by Misokkasu (eps 15-24)']","['#1: ""Spice (スパイス)"" by Tokyo Karankoron (eps 1-14)', '#2: ""Sacchan no Sexy Curry (さっちゃんのセクシーカレー)"" by Seiko Oomori (eps 15-23)', '#3: ""Kibou no Uta (希望の唄)"" by Ultra Tower (ウルトラタワー) (ep 24)']"
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,Ghost in the Shell: Stand Alone Complex 2nd GIG,攻殻機動隊 S.A.C. 2nd GIG,"Koukaku Kidoutai S.A.C. 2nd GIG, Ghost In The Shell S.A.C. 2nd GIG",https://myanimelist.cdn-dena.com/images/anime/11/51465.jpg,TV,Manga,26,Finished Airing,False,"Jan 1, 2004 to Jan 8, 2005","{'from': '2004-01-01', 'to': '2005-01-08'}",25 min. per ep.,R - 17+ (violence & profanity),8.55,72222,82.0,545,149392,2392,,Winter 2004,Unknown,"{'Prequel': [{'mal_id': 467, 'type': 'anime', 'url': 'https://myanimelist.net/anime/467/Ghost_in_the_Shell__Stand_Alone_Complex', 'title': 'Ghost in the Shell: Stand Alone Complex'}], 'Sequel': [{'mal_id': 1566, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1566/Ghost_in_the_Shell__Stand_Alone_Complex_-_Solid_State_Society', 'title': 'Ghost in the Shell: Stand Alone Complex - Solid State Society'}], 'Summary': [{'mal_id': 2448, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2448/Ghost_in_the_Shell__Stand_Alone_Complex_2nd_GIG_-_Individual_Eleven', 'title': 'Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven'}], 'Spin-off': [{'mal_id': 3485, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3485/Ghost_in_the_Shell__Stand_Alone_Complex_2nd_GIG_-_Tachikoma_na_Hibi', 'title': 'Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi'}]}","Bandai Visual, Dentsu, Victor Entertainment, Tokuma Shoten","Bandai Entertainment, Manga Entertainment",Production I.G,"Action, Military, Sci-Fi, Mystery, Police, Mecha, Seinen","['#1: ""Rise"" by Origa', '#2: ""Christmas in the Silent Forest"" by Ilaria Graziano (Japanese Terrestrial Broadcast)']","['#1: ""Living Inside the Shell"" by Steve Conte', '#2: ""Christmas in the Silent Forest"" by Ilaria Graziano (ep 26)', '#3: ""Snyper"" by Ilaria Graziano (Japanese Terrestrial Broadcast)']"
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,anohana: The Flower We Saw That Day,あの日見た花の名前を僕達はまだ知らない。,"AnoHana, We Still Don&#039;t Know the Name of the Flower We Saw That Day.",https://myanimelist.cdn-dena.com/images/anime/5/79697.jpg,TV,Original,11,Finished Airing,False,"Apr 15, 2011 to Jun 24, 2011","{'from': '2011-04-15', 'to': '2011-06-24'}",22 min. per ep.,PG-13 - Teens 13 or older,8.55,397955,81.0,45,661053,21155,"Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. reunites the lead production staff of the 2008 anime series Toradora! It was first teased in December 2010 as a joint production of Aniplex, Fuji Television, and animation studio A-1 Pictures under the title AnoHana Project. The series is set in the city of Chichibu, Saitama Prefecture.The first Blu-ray volume, which went on sale on June 29, 2011, sold more than 31,000 copies in the first week of release. At the time, that first week sales figure was the third highest for a first volume Blu-ray release of a television anime, after Mahou Shoujo Madoka★Magica (2011) and K-On! (2009). AnoHana received a Jury Selection award in the Animation division of the 15th Japan Media Arts Festival.A visual novel adaptation for the PlayStation Portable, which diverges from the story of the anime and contains an original ending, was developed by Guyzware and published by 5pb. on August 30, 2012. AnoHana was also adapted into a special live-action television drama, which aired on Fuji Television on September 21, 2015.",Spring 2011,Fridays at 01:15 (JST),"{'Adaptation': [{'mal_id': 35733, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35733/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai', 'title': 'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}, {'mal_id': 47957, 'type': 'manga', 'url': 'https://myanimelist.net/manga/47957/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai', 'title': 'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}], 'Sequel': [{'mal_id': 15039, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15039/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai_Movie', 'title': 'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie'}], 'Other': [{'mal_id': 31165, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31165/Meiji_x_Kokosake___anohana_Receipt_Oubo_Campaign', 'title': 'Meiji x Kokosake & anohana Receipt Oubo Campaign'}]}","Aniplex, Dentsu, Fuji TV, Fuji Pacific Music Publishing","NIS America, Inc., Aniplex of America",A-1 Pictures,"Slice of Life, Supernatural, Drama","['#01: ""Aoi Shiori (青い栞)"" by Galileo Galilei (eps 1-10)', '#R1: ""Circle Game (サークルゲーム)"" by Galileo Galilei (eps 1-10)']","['#1: ""secret base ~Kimi ga Kureta Mono~ (10 years after ver.) (secret base 〜君がくれたもの〜（10 years after Ver.）)"" by Meiko Honma (Ai Kayano), Naruko Anjou (Haruka Tomatsu), Chiriko Tsurumi (Saori Hayami) (eps 1-10)', '#2: ""Aoi Shiori (青い栞)"" by Galileo Galilei (ep 11)']"
